Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset
8763,8763,4.008,0.250,2,6,44.115,42.877,48.152,-1.990
8764,8764,4.008,0.250,2,6,44.106,42.853,48.122,-1.990
8765,8765,4.008,0.250,2,6,44.105,42.853,48.122,-1.990
8766,8766,4.008,0.250,2,6,44.118,42.865,48.133,-1.990
8769,8769,4.008,0.250,2,6,44.116,42.857,48.176,-1.990
8770,8770,4.008,0.250,2,6,44.103,42.841,48.154,-1.990
8771,8771,4.008,0.250,2,6,44.120,42.847,48.159,-1.990
8772,8772,4.008,0.250,2,6,44.140,42.871,48.178,-1.990
8773,8773,4.008,0.250,2,6,44.121,42.854,48.168,-1.990
8774,8774,4.008,0.250,2,6,44.119,42.853,48.160,-1.990
8781,8781,4.008,0.250,2,6,44.093,43.188,46.952,-1.990
8782,8782,4.008,0.250,2,6,44.081,43.179,46.972,-1.990
8783,8783,4.008,0.250,2,6,44.086,43.180,46.957,-1.990
8784,8784,4.008,0.250,2,6,44.072,43.181,46.953,-1.990
8785,8785,4.008,0.250,2,6,44.071,43.190,46.979,-1.990
8786,8786,4.008,0.250,2,6,44.082,43.188,46.970,-1.990
8787,8787,4.008,0.250,2,6,44.071,43.183,46.967,-1.990
8788,8788,4.008,0.250,2,6,44.082,43.189,46.974,-1.990
8792,8792,4.008,0.250,2,6,44.066,43.164,46.963,-1.990
8793,8793,4.008,0.250,2,6,44.080,43.172,46.953,-1.990
8794,8794,4.008,0.250,2,6,44.066,43.172,46.931,-1.990
8795,8795,4.008,0.250,2,6,44.080,43.176,46.949,-1.990
8796,8796,4.008,0.250,2,6,44.065,43.172,46.966,-1.990
8797,8797,4.008,0.250,2,6,44.078,43.183,46.953,-1.990
8798,8798,4.008,0.250,2,6,44.079,43.181,46.953,-1.990
8799,8799,4.008,0.250,2,6,44.087,43.192,46.996,-1.990
8800,8800,4.008,0.250,2,6,44.075,43.186,46.980,-1.990
8801,8801,4.008,0.250,2,6,44.078,43.187,46.952,-1.990
8802,8802,4.008,0.250,2,6,44.063,43.164,46.942,-1.990
8803,8803,4.008,0.250,2,6,44.075,43.171,46.948,-1.990
8804,8804,4.008,0.250,2,6,44.075,43.171,46.925,-1.990
8805,8805,4.008,0.250,2,6,44.097,43.200,46.951,-1.990
8806,8806,4.008,0.250,2,6,44.074,43.196,46.990,-1.990
8807,8807,4.008,0.250,2,6,44.080,43.175,46.941,-1.990
8808,8808,4.008,0.250,2,6,44.078,43.183,46.948,-1.990
8809,8809,4.008,0.250,2,6,44.074,43.170,46.937,-1.990
8810,8810,4.008,0.250,2,6,44.066,43.225,47.111,-1.990
8811,8811,4.008,0.250,2,6,44.111,43.254,47.006,-1.990
8812,8812,4.008,0.250,2,6,44.070,43.188,46.964,-1.990
8813,8813,4.008,0.250,2,6,44.057,43.152,46.926,-1.990
